myindex,sum
20150727_OI,3260.0
20150727_PP,1380.0
20150727_RB,-430.0
20150727_RM,730.0
20150727_RU,30200.0
20150727_SR,-10.0
20150727_TA,-680.0
20150727_YY,4340.0
20150727_ZC,-1200.0
20150727_ZN,525.0
20150727_p,9520.0
20150728_A,3260.0
20150728_AG,-3215.0
20150728_AL,-3075.0
20150728_AU,400.0
20150728_BU,-2100.0
20150728_C,-480.0
20150728_CF,-400.0
20150728_CS,-500.0
20150728_CU,0.0
20150728_FG,0.0
20150728_HC,0.0
20150728_I,200.0
20150728_J,5250.0
20150728_JD,2405.0
20150728_JM,-4200.0
20150728_L,-4325.0
20150728_M,-220.0
20150728_MA,-3570.0
20150728_NI,-16660.0
20150728_OI,-2140.0
20150728_PP,-7470.0
20150728_RB,1440.0
20150728_RM,-820.0
20150728_RU,-24950.0
20150728_SR,-3480.0
20150728_TA,-900.0
20150728_YY,-4460.0
20150728_ZC,-4840.0
20150728_ZN,-8300.0
20150728_p,-6760.0
20150729_A,1850.0
20150729_AG,3905.0
20150729_AL,1325.0
20150729_AU,100.0
20150729_BU,-200.0
20150729_C,60.0
20150729_CF,-2025.0
20150729_CS,-810.0
20150729_CU,0.0
20150729_FG,-290.0
20150729_HC,0.0
20150729_I,700.0
20150729_J,3050.0
20150729_JD,-1290.0
20150729_JM,-5040.0
20150729_L,0.0
20150729_M,-230.0
20150729_MA,-10.0
20150729_NI,-54.0
20150729_OI,80.0
20150729_PP,0.0
20150729_RB,60.0
20150729_RM,380.0
20150729_RU,-2150.0
20150729_SR,-1180.0
20150729_TA,-970.0
20150729_YY,1660.0
20150729_ZC,2220.0
20150729_ZN,-100.0
20150729_p,2220.0
20150730_A,-330.0
20150730_AG,-6545.0
20150730_AL,2775.0
20150730_AU,-1899.99
20150730_BU,-260.0
20150730_C,-270.0
20150730_CF,-475.0
20150730_CS,1670.0
20150730_CU,0.0
20150730_FG,200.0
20150730_HC,-170.0
20150730_I,-750.0
20150730_J,-7600.0
20150730_JD,-2635.0
20150730_JM,-11850.0
20150730_L,0.0
20150730_M,0.0
20150730_MA,70.0
20150730_NI,2364.0
20150730_OI,480.0
20150730_PP,0.0
20150730_RB,-370.0
20150730_RM,2850.0
20150730_RU,-1750.0
20150730_SR,-40.0
20150730_TA,-1860.0
20150730_YY,-480.0
20150730_ZC,-2760.0
20150730_ZN,-950.0
20150730_p,-620.0
20150731_A,140.0
20150731_AG,-3025.0
20150731_AL,3775.0
20150731_AU,-8900.02
20150731_BU,-340.0
20150731_C,210.0
20150731_CF,-2050.0
20150731_CS,1080.0
20150731_CU,2550.0
20150731_FG,2080.0
20150731_HC,-2530.0
20150731_I,0.0
20150731_J,6750.0
20150731_JD,-605.0
20150731_JM,-2580.0
20150731_L,0.0
20150731_M,240.0
20150731_MA,1140.0
20150731_NI,4024.0
20150731_OI,2700.0
20150731_PP,730.0
20150731_RB,940.0
20150731_RM,910.0
20150731_RU,-4050.0
20150731_SR,0.0
20150731_TA,-730.0
20150731_YY,3880.0
20150731_ZC,-660.0
20150731_ZN,2650.0
20150731_p,3220.0
20150803_A,-770.0
20150803_AG,-11550.0
20150803_AL,7325.0
20150803_AU,-29999.98
20150803_BU,4060.0
20150803_C,-750.0
20150803_CF,3500.0
20150803_CS,1690.0
20150803_CU,11600.0
20150803_FG,-100.0
20150803_HC,-2500.0
20150803_I,-2000.0
20150803_J,-9250.0
20150803_JD,-6930.0
20150803_JM,5160.0
20150803_L,0.0
20150803_M,-110.0
20150803_MA,5240.0
20150803_NI,11580.0
20150803_OI,4760.0
20150803_PP,1640.0
20150803_RB,-1520.0
20150803_RM,2180.0
20150803_RU,13700.0
20150803_SR,-490.0
20150803_TA,5200.0
20150803_YY,4480.0
20150803_ZC,-660.0
20150803_ZN,4750.0
20150803_p,9340.0
20150804_A,1050.0
20150804_AG,-4060.0
20150804_AL,625.0
20150804_AU,-15499.97
20150804_BU,-1680.0
20150804_C,230.0
20150804_CF,5375.0
20150804_CS,1900.0
20150804_CU,-6050.0
20150804_FG,410.0
20150804_HC,2520.0
20150804_I,-400.0
20150804_J,-8150.0
20150804_JD,1960.0
20150804_JM,-4200.0
20150804_L,0.0
20150804_M,-260.0
20150804_MA,-2280.0
20150804_NI,-2700.0
20150804_OI,-3960.0
20150804_PP,-1230.0
20150804_RB,-550.0
20150804_RM,-1960.0
20150804_RU,23750.0
20150804_SR,-50.0
20150804_TA,-3320.0
20150804_YY,-5740.0
20150804_ZC,620.0
20150804_ZN,-2750.0
20150804_p,-2500.0
20150805_A,1140.0
20150805_AG,-2010.0
20150805_AL,3025.0
20150805_AU,3700.03
20150805_BU,-1580.0
20150805_C,130.0
20150805_CF,11825.0
20150805_CS,480.0
20150805_CU,1200.0
20150805_FG,-680.0
20150805_HC,-300.0
20150805_I,1800.0
20150805_J,-3250.0
20150805_JD,3185.0
20150805_JM,30.0
20150805_L,0.0
20150805_M,-90.0
20150805_MA,-310.0
20150805_NI,-2194.0
20150805_OI,1020.0
20150805_PP,0.0
20150805_RB,-2410.0
20150805_RM,930.0
20150805_RU,-4050.0
20150805_SR,-1180.0
20150805_TA,-4300.0
20150805_YY,-1140.0
20150805_ZC,-1360.0
20150805_ZN,925.0
20150805_p,6200.0
20150806_A,5460.0
20150806_AG,-2300.0
20150806_AL,5475.0
20150806_AU,-13349.99
20150806_BU,-520.0
20150806_C,750.0
20150806_CF,1275.0
20150806_CS,1030.0
20150806_CU,5200.0
20150806_FG,900.0
20150806_HC,-1250.0
20150806_I,-450.0
20150806_J,-1150.0
20150806_JD,4570.0
20150806_JM,3270.0
20150806_L,-475.0
20150806_M,-120.0
20150806_MA,-150.0
20150806_NI,-1242.0
20150806_OI,320.0
20150806_PP,50.0
20150806_RB,720.0
20150806_RM,2040.0
20150806_RU,1350.0
20150806_SR,6530.0
20150806_TA,-700.0
20150806_YY,-180.0
20150806_ZC,0.0
20150806_ZN,1675.0
20150806_p,1860.0
20150807_A,6610.0
20150807_AG,-1070.0
20150807_AL,3050.0
20150807_AU,-5900.06
20150807_BU,680.0
20150807_C,-790.0
20150807_CF,1300.0
20150807_CS,830.0
20150807_CU,2100.0
20150807_FG,3420.0
20150807_HC,-2260.0
20150807_I,-1100.0
20150807_J,6200.0
20150807_JD,915.0
20150807_JM,10380.0
20150807_L,-4475.0
20150807_M,-13080.0
20150807_MA,120.0
20150807_NI,-740.0
20150807_OI,-3980.0
20150807_PP,1260.0
20150807_RB,830.0
20150807_RM,-3120.0
20150807_RU,-1300.0
20150807_SR,-2460.0
20150807_TA,-1810.0
20150807_YY,-5520.0
20150807_ZC,2060.0
20150807_ZN,950.0
20150807_p,-860.0
20150810_A,2210.0
20150810_AG,26775.0
20150810_AL,-9800.0
20150810_AU,52250.05
20150810_BU,2020.0
20150810_C,-180.0
20150810_CF,-6600.0
20150810_CS,-280.0
20150810_CU,-7250.0
20150810_FG,2680.0
20150810_HC,-2820.0
20150810_I,-2550.0
20150810_J,-20950.0
20150810_JD,-2375.0
20150810_JM,-10380.0
20150810_L,7000.0
20150810_M,5260.0
20150810_MA,210.0
20150810_NI,6980.0
20150810_OI,2060.0
20150810_PP,2460.0
20150810_RB,-1500.0
20150810_RM,-90.0
20150810_RU,2700.0
20150810_SR,0.0
20150810_TA,2850.0
20150810_YY,4800.0
20150810_ZC,-2920.0
20150810_ZN,-5900.0
20150810_p,-1860.0
20150811_A,-2430.0
20150811_AG,9675.0
20150811_AL,-175.0
20150811_AU,106099.96
20150811_BU,-3720.0
20150811_C,-870.0
20150811_CF,2250.0
20150811_CS,2500.0
20150811_CU,-2500.0
20150811_FG,-1420.0
20150811_HC,1460.0
20150811_I,-4950.0
20150811_J,-15350.0
20150811_JD,-120.0
20150811_JM,-4260.0
20150811_L,1225.0
20150811_M,-2140.0
20150811_MA,-300.0
20150811_NI,-5372.0
20150811_OI,-460.0
20150811_PP,-120.0
20150811_RB,750.0
20150811_RM,0.0
20150811_RU,-3500.0
20150811_SR,0.0
20150811_TA,-2810.0
20150811_YY,880.0
20150811_ZC,-2880.0
20150811_ZN,-3025.0
20150811_p,-80.0
20150812_A,-4420.0
20150812_AG,30780.0
20150812_AL,-1425.0
20150812_AU,91300.02
20150812_BU,-360.0
20150812_C,-390.0
20150812_CF,-12475.0
20150812_CS,-480.0
20150812_CU,20750.0
20150812_FG,4540.0
20150812_HC,-1700.0
20150812_I,-6900.0
20150812_J,23800.0
20150812_JD,-295.0
20150812_JM,6270.0
20150812_L,1150.0
20150812_M,-13290.0
20150812_MA,-10.0
20150812_NI,-1622.0
20150812_OI,-1180.0
20150812_PP,160.0
20150812_RB,-410.0
20150812_RM,0.0
20150812_RU,-18500.0
20150812_SR,0.0
20150812_TA,120.0
20150812_YY,-4760.0
20150812_ZC,5860.0
20150812_ZN,6925.0
20150812_p,0.0
20150813_A,2310.0
20150813_AG,-4995.0
20150813_AL,-225.0
20150813_AU,-40749.9
20150813_BU,-80.0
20150813_C,1930.0
20150813_CF,675.0
20150813_CS,-5290.0
20150813_CU,1400.0
20150813_FG,240.0
20150813_HC,-860.0
20150813_I,2850.0
20150813_J,2100.0
20150813_JD,-465.0
20150813_JM,1110.0
20150813_L,825.0
20150813_M,-3890.0
20150813_MA,760.0
20150813_NI,-546.0
20150813_OI,320.0
20150813_PP,-170.0
20150813_RB,180.0
20150813_RM,0.0
20150813_RU,5350.0
20150813_SR,-200.0
20150813_TA,250.0
20150813_YY,-440.0
20150813_ZC,540.0
20150813_ZN,3275.0
20150813_p,20.0
20150814_A,2280.0
20150814_AG,-9330.0
20150814_AL,-375.0
20150814_AU,-17050.01
20150814_BU,180.0
20150814_C,-2680.0
20150814_CF,-1700.0
20150814_CS,80.0
20150814_CU,-12000.0
20150814_FG,-2120.0
20150814_HC,-630.0
20150814_I,-2800.0
20150814_J,-10050.0
20150814_JD,-2500.0
20150814_JM,-1320.0
20150814_L,150.0
20150814_M,2560.0
20150814_MA,-400.0
20150814_NI,14.0
20150814_OI,-620.0
20150814_PP,0.0
20150814_RB,-960.0
20150814_RM,0.0
20150814_RU,-12250.0
20150814_SR,500.0
20150814_TA,-920.0
20150814_YY,-2080.0
20150814_ZC,60.0
20150814_ZN,-2475.0
20150814_p,-1820.0
20150817_A,-1530.0
20150817_AG,-320.0
20150817_AL,1150.0
20150817_AU,0.0
20150817_BU,1060.0
20150817_C,430.0
20150817_CF,125.0
20150817_CS,-90.0
20150817_CU,-1100.0
20150817_FG,-1880.0
20150817_HC,-1680.0
20150817_I,-2600.0
20150817_J,-11750.0
20150817_JD,-710.0
20150817_JM,-1440.0
20150817_L,-600.0
20150817_M,-620.0
20150817_MA,0.0
20150817_NI,-100.0
20150817_OI,980.0
20150817_PP,870.0
20150817_RB,-270.0
20150817_RM,0.0
20150817_RU,-1300.0
20150817_SR,60.0
20150817_TA,-180.0
20150817_YY,-1620.0
20150817_ZC,120.0
20150817_ZN,-1250.0
20150817_p,-500.0
20150818_A,-2410.0
20150818_AG,0.0
20150818_AL,6350.0
20150818_AU,0.0
20150818_BU,380.0
20150818_C,-1050.0
20150818_CF,-2075.0
20150818_CS,-470.0
20150818_CU,-1000.0
20150818_FG,0.0
20150818_HC,2210.0
20150818_I,-5000.0
20150818_J,3750.0
20150818_JD,4355.0
20150818_JM,630.0
20150818_L,-725.0
20150818_M,8330.0
20150818_MA,760.0
20150818_NI,12214.0
20150818_OI,-3140.0
20150818_PP,-290.0
20150818_RB,4030.0
20150818_RM,0.0
20150818_RU,13350.0
20150818_SR,-380.0
20150818_TA,90.0
20150818_YY,-1860.0
20150818_ZC,1260.0
20150818_ZN,-825.0
20150818_p,4840.0
20150819_A,1030.0
20150819_AG,0.0
20150819_AL,-2025.0
20150819_AU,20250.02
20150819_BU,1120.0
20150819_C,-770.0
20150819_CF,5225.0
20150819_CS,140.0
20150819_CU,0.0
20150819_FG,-320.0
20150819_HC,3470.0
20150819_I,-1750.0
20150819_J,150.0
20150819_JD,-5220.0
20150819_JM,330.0
20150819_L,2850.0
20150819_M,1320.0
20150819_MA,440.0
20150819_NI,3450.0
20150819_OI,1600.0
20150819_PP,-360.0
20150819_RB,810.0
20150819_RM,140.0
20150819_RU,-300.0
20150819_SR,-690.0
20150819_TA,-2430.0
20150819_YY,440.0
20150819_ZC,-560.0
20150819_ZN,-450.0
20150819_p,4380.0
20150820_A,470.0
20150820_AG,655.0
20150820_AL,-2575.0
20150820_AU,36000.01
20150820_BU,2280.0
20150820_C,2580.0
20150820_CF,-2925.0
20150820_CS,-400.0
20150820_CU,0.0
20150820_FG,-1190.0
20150820_HC,1150.0
20150820_I,-1750.0
20150820_J,200.0
20150820_JD,890.0
20150820_JM,1530.0
20150820_L,-1100.0
20150820_M,-4670.0
20150820_MA,-760.0
20150820_NI,4130.0
20150820_OI,-4220.0
20150820_PP,-770.0
20150820_RB,-240.0
20150820_RM,-70.0
20150820_RU,3500.0
20150820_SR,-20.0
20150820_TA,1710.0
20150820_YY,-9100.0
20150820_ZC,60.0
20150820_ZN,1850.0
20150820_p,4000.0
20150821_A,4140.0
20150821_AG,-870.0
20150821_AL,-4200.0
20150821_AU,-2749.98
20150821_BU,5180.0
20150821_C,2260.0
20150821_CF,-2875.0
20150821_CS,260.0
20150821_CU,4900.0
20150821_FG,-3670.0
20150821_HC,8070.0
20150821_I,-4650.0
20150821_J,17700.0
20150821_JD,7220.0
20150821_JM,8490.0
20150821_L,1900.0
20150821_M,10110.0
20150821_MA,3170.0
20150821_NI,48180.0
20150821_OI,12300.0
20150821_PP,2410.0
20150821_RB,8200.0
20150821_RM,690.0
20150821_RU,-12650.0
20150821_SR,0.0
20150821_TA,10900.0
20150821_YY,-35340.0
20150821_ZC,6600.0
20150821_ZN,-11075.0
20150821_p,17520.0
20150824_A,-280.0
20150824_AG,215.0
20150824_AL,3500.0
20150824_AU,1599.94
20150824_BU,1260.0
20150824_C,340.0
20150824_CF,625.0
20150824_CS,-350.0
20150824_CU,-11300.0
20150824_FG,410.0
20150824_HC,7120.0
20150824_I,150.0
20150824_J,21650.0
20150824_JD,-3720.0
20150824_JM,2430.0
20150824_L,300.0
20150824_M,-6430.0
20150824_MA,2900.0
20150824_NI,18460.0
20150824_OI,1860.0
20150824_PP,2380.0
20150824_RB,5140.0
20150824_RM,-80.0
20150824_RU,17550.0
20150824_SR,470.0
20150824_TA,10110.0
20150824_YY,2620.0
20150824_ZC,8880.0
20150824_ZN,16100.0
20150824_p,13520.0
20150825_A,90.0
20150825_AG,900.0
20150825_AL,-3200.0
20150825_AU,-11249.95
20150825_BU,-1660.0
20150825_C,-5260.0
20150825_CF,425.0
20150825_CS,-160.0
20150825_CU,12100.0
20150825_FG,680.0
20150825_HC,-1970.0
20150825_I,-300.0
20150825_J,-16000.0
20150825_JD,1330.0
20150825_JM,4830.0
20150825_L,-2125.0
20150825_M,-280.0
20150825_MA,1850.0
20150825_NI,7780.0
20150825_OI,5040.0
20150825_PP,-875.0
20150825_RB,-2680.0
20150825_RM,-590.0
20150825_RU,-2800.0
20150825_SR,-310.0
20150825_TA,-1130.0
20150825_YY,12200.0
20150825_ZC,4240.0
20150825_ZN,-10125.0
20150825_p,1620.0
20150826_A,-310.0
20150826_AG,1380.0
20150826_AL,4075.0
20150826_AU,0.0
20150826_BU,0.0
20150826_C,-110.0
20150826_CF,-75.0
20150826_CS,-610.0
20150826_CU,-8400.0
20150826_FG,-640.0
20150826_HC,-1190.0
20150826_I,-250.0
20150826_J,0.0
20150826_JD,3025.0
20150826_JM,-2310.0
20150826_L,1275.0
20150826_M,-380.0
20150826_MA,-1220.0
20150826_NI,-638.0
20150826_OI,-1740.0
20150826_PP,-2650.0
20150826_RB,0.0
20150826_RM,-400.0
20150826_RU,-4900.0
20150826_SR,-260.0
20150826_TA,-3330.0
20150826_YY,-1140.0
20150826_ZC,-3600.0
20150826_ZN,4475.0
20150826_p,920.0
20150827_A,-410.0
20150827_AG,-1200.0
20150827_AL,-5825.0
20150827_AU,0.0
20150827_BU,0.0
20150827_C,-250.0
20150827_CF,-1475.0
20150827_CS,-3270.0
20150827_CU,17150.0
20150827_FG,-3560.0
20150827_HC,-1990.0
20150827_I,0.0
20150827_J,1450.0
20150827_JD,-2300.0
20150827_JM,-4770.0
20150827_L,3775.0
20150827_M,780.0
20150827_MA,-50.0
20150827_NI,0.0
20150827_OI,-14980.0
20150827_PP,-4535.0
20150827_RB,0.0
20150827_RM,470.0
20150827_RU,-200.0
20150827_SR,0.0
20150827_TA,-120.0
20150827_YY,0.0
20150827_ZC,-4580.0
20150827_ZN,-24775.0
20150827_p,-4320.0
20150828_A,4010.0
20150828_AG,-20.0
20150828_AL,1425.0
20150828_AU,0.0
20150828_BU,0.0
20150828_C,1370.0
20150828_CF,2000.0
20150828_CS,2740.0
20150828_CU,-12400.0
20150828_FG,-480.0
20150828_HC,-90.0
20150828_I,0.0
20150828_J,-2050.0
20150828_JD,3405.0
20150828_JM,-210.0
20150828_L,-1050.0
20150828_M,-960.0
20150828_MA,0.0
20150828_NI,0.0
20150828_OI,-1500.0
20150828_PP,-1210.0
20150828_RB,0.0
20150828_RM,-390.0
20150828_RU,0.0
20150828_SR,-3780.0
20150828_TA,0.0
20150828_YY,0.0
20150828_ZC,-20.0
20150828_ZN,1925.0
20150828_p,0.0
20150831_A,-1950.0
20150831_AG,0.0
20150831_AL,-500.0
20150831_AU,0.0
20150831_BU,0.0
20150831_C,4940.0
20150831_CF,-2850.0
20150831_CS,7560.0
20150831_CU,5700.0
20150831_FG,3070.0
20150831_HC,-680.0
20150831_I,0.0
20150831_J,-1100.0
20150831_JD,-545.0
20150831_JM,-1920.0
20150831_L,-800.0
20150831_M,0.0
20150831_MA,0.0
20150831_NI,0.0
20150831_OI,-40.0
20150831_PP,-330.0
20150831_RB,-550.0
20150831_RM,-100.0
20150831_RU,0.0
20150831_SR,-940.0
20150831_TA,0.0
20150831_YY,0.0
20150831_ZC,-920.0
20150831_ZN,3850.0
20150831_p,0.0
20150901_A,-80.0
20150901_AG,0.0
20150901_AL,950.0
20150901_AU,0.0
20150901_BU,-480.0
20150901_C,0.0
20150901_CF,-200.0
20150901_CS,2500.0
20150901_CU,-10100.0
20150901_FG,20.0
20150901_HC,70.0
20150901_I,0.0
20150901_J,5200.0
20150901_JD,525.0
20150901_JM,-1770.0
20150901_L,0.0
20150901_M,0.0
20150901_MA,0.0
20150901_NI,0.0
20150901_OI,-1960.0
20150901_PP,0.0
20150901_RB,240.0
20150901_RM,-220.0
20150901_RU,0.0
20150901_SR,-1060.0
20150901_TA,0.0
20150901_YY,0.0
20150901_ZC,-1580.0
20150901_ZN,-975.0
20150901_p,0.0
20150902_A,-140.0
20150902_AG,170.0
20150902_AL,-3450.0
20150902_AU,-2249.98
20150902_BU,560.0
20150902_C,-730.0
20150902_CF,975.0
20150902_CS,-820.0
20150902_CU,650.0
20150902_FG,-50.0
20150902_HC,1160.0
20150902_I,-400.0
20150902_J,50.0
20150902_JD,-1410.0
20150902_JM,-6330.0
20150902_L,0.0
20150902_M,0.0
20150902_MA,0.0
20150902_NI,314.0
20150902_OI,740.0
20150902_PP,215.0
20150902_RB,1800.0
20150902_RM,-330.0
20150902_RU,-2900.0
20150902_SR,-5940.0
20150902_TA,0.0
20150902_YY,20.0
20150902_ZC,1420.0
20150902_ZN,1150.0
20150902_p,0.0
20150907_A,6270.0
20150907_AG,170.0
20150907_AL,-1075.0
20150907_AU,4849.99
20150907_BU,60.0
20150907_C,-10.0
20150907_CF,-500.0
20150907_CS,220.0
20150907_CU,6550.0
20150907_FG,2310.0
20150907_HC,1360.0
20150907_I,250.0
20150907_J,-1950.0
20150907_JD,-15.0
20150907_JM,8520.0
20150907_L,-1650.0
20150907_M,-920.0
20150907_MA,-300.0
20150907_NI,-640.0
20150907_OI,-4840.0
20150907_PP,-4550.0
20150907_RB,1060.0
20150907_RM,530.0
20150907_RU,1400.0
20150907_SR,-1750.0
20150907_TA,-460.0
20150907_YY,-880.0
20150907_ZC,-2560.0
20150907_ZN,-11650.0
20150907_p,0.0
20150908_A,-7280.0
20150908_AG,-2700.0
20150908_AL,7625.0
20150908_AU,-6899.95
20150908_BU,-920.0
20150908_C,-850.0
20150908_CF,-5850.0
20150908_CS,-2670.0
20150908_CU,61850.0
20150908_FG,-2520.0
20150908_HC,-4420.0
20150908_I,4050.0
20150908_J,-5750.0
20150908_JD,-195.0
20150908_JM,6000.0
20150908_L,-4650.0
20150908_M,-1280.0
20150908_MA,-340.0
20150908_NI,-4912.0
20150908_OI,4300.0
20150908_PP,-4445.0
20150908_RB,-4090.0
20150908_RM,-170.0
20150908_RU,8900.0
20150908_SR,8050.0
20150908_TA,-640.0
20150908_YY,7980.0
20150908_ZC,2460.0
20150908_ZN,-5200.0
20150908_p,2520.0
20150909_A,120.0
20150909_AG,-5225.0
20150909_AL,625.0
20150909_AU,39249.89
20150909_BU,-20.0
20150909_C,-60.0
20150909_CF,-1450.0
20150909_CS,4200.0
20150909_CU,-1550.0
20150909_FG,-40.0
20150909_HC,-2730.0
20150909_I,-5400.0
20150909_J,-3600.0
20150909_JD,-1060.0
20150909_JM,-6330.0
20150909_L,-10100.0
20150909_M,-130.0
20150909_MA,-1380.0
20150909_NI,-6548.0
20150909_OI,-7380.0
20150909_PP,-11265.0
20150909_RB,-1820.0
20150909_RM,-160.0
20150909_RU,-4500.0
20150909_SR,1560.0
20150909_TA,-3110.0
20150909_YY,-5940.0
20150909_ZC,-2280.0
20150909_ZN,-1075.0
20150909_p,-2700.0
20150910_A,590.0
20150910_AG,-3920.0
20150910_AL,1175.0
20150910_AU,-1799.92
20150910_BU,0.0
20150910_C,-1170.0
20150910_CF,1325.0
20150910_CS,-3830.0
20150910_CU,6650.0
20150910_FG,0.0
20150910_HC,1800.0
20150910_I,19800.0
20150910_J,-10650.0
20150910_JD,-1535.0
20150910_JM,-450.0
20150910_L,-7500.0
20150910_M,-500.0
20150910_MA,-140.0
20150910_NI,-166.0
20150910_OI,-6200.0
20150910_PP,-5150.0
20150910_RB,610.0
20150910_RM,30.0
20150910_RU,-50.0
20150910_SR,21220.0
20150910_TA,370.0
20150910_YY,8780.0
20150910_ZC,3420.0
20150910_ZN,2375.0
20150910_p,4720.0
20150911_A,-1130.0
20150911_AG,-4285.0
20150911_AL,1750.0
20150911_AU,2249.97
20150911_BU,0.0
20150911_C,-60.0
20150911_CF,-2900.0
20150911_CS,1420.0
20150911_CU,100.0
20150911_FG,-410.0
20150911_HC,-1310.0
20150911_I,-4250.0
20150911_J,650.0
20150911_JD,-1370.0
20150911_JM,0.0
20150911_L,-2950.0
20150911_M,-4550.0
20150911_MA,-1890.0
20150911_NI,0.0
20150911_OI,-4560.0
20150911_PP,-920.0
20150911_RB,-450.0
20150911_RM,-2110.0
20150911_RU,0.0
20150911_SR,2930.0
20150911_TA,2310.0
20150911_YY,-4140.0
20150911_ZC,740.0
20150911_ZN,-1750.0
20150911_p,-2700.0
20150914_A,-3850.0
20150914_AG,2715.0
20150914_AL,-6925.0
20150914_AU,-2050.03
20150914_BU,0.0
20150914_C,320.0
20150914_CF,-75.0
20150914_CS,960.0
20150914_CU,-9850.0
20150914_FG,-830.0
20150914_HC,1400.0
20150914_I,-4050.0
20150914_J,10100.0
20150914_JD,-1195.0
20150914_JM,-510.0
20150914_L,-7375.0
20150914_M,3040.0
20150914_MA,650.0
20150914_NI,0.0
20150914_OI,320.0
20150914_PP,-670.0
20150914_RB,810.0
20150914_RM,2190.0
20150914_RU,0.0
20150914_SR,-8800.0
20150914_TA,-3660.0
20150914_YY,6240.0
20150914_ZC,-4180.0
20150914_ZN,3475.0
20150914_p,2500.0
20150915_A,-1920.0
20150915_AG,2070.0
20150915_AL,-2350.0
20150915_AU,8249.99
20150915_BU,0.0
20150915_C,-110.0
20150915_CF,3800.0
20150915_CS,-1540.0
20150915_CU,0.0
20150915_FG,200.0
20150915_HC,480.0
20150915_I,0.0
20150915_J,-2600.0
20150915_JD,5535.0
20150915_JM,-420.0
20150915_L,-2175.0
20150915_M,-1570.0
20150915_MA,-820.0
20150915_NI,0.0
20150915_OI,-10200.0
20150915_PP,4325.0
20150915_RB,170.0
20150915_RM,-1190.0
20150915_RU,0.0
20150915_SR,110.0
20150915_TA,-460.0
20150915_YY,-8700.0
20150915_ZC,-380.0
20150915_ZN,2525.0
20150915_p,-2720.0
20150916_A,-5960.0
20150916_AG,-14215.0
20150916_AL,-800.0
20150916_AU,-41949.99
20150916_BU,0.0
20150916_C,-1860.0
20150916_CF,-50.0
20150916_CS,-780.0
20150916_CU,6150.0
20150916_FG,400.0
20150916_HC,-950.0
20150916_I,0.0
20150916_J,-1850.0
20150916_JD,-80.0
20150916_JM,-1200.0
20150916_L,-4425.0
20150916_M,-1680.0
20150916_MA,-2550.0
20150916_NI,-78.0
20150916_OI,-1180.0
20150916_PP,-1345.0
20150916_RB,-420.0
20150916_RM,-1910.0
20150916_RU,-650.0
20150916_SR,740.0
20150916_TA,-150.0
20150916_YY,-3300.0
20150916_ZC,-1520.0
20150916_ZN,-1550.0
20150916_p,-360.0
20150917_A,-1380.0
20150917_AG,9320.0
20150917_AL,-1100.0
20150917_AU,-2800.02
20150917_BU,240.0
20150917_C,2110.0
20150917_CF,-575.0
20150917_CS,2240.0
20150917_CU,-10250.0
20150917_FG,-590.0
20150917_HC,-3620.0
20150917_I,0.0
20150917_J,2600.0
20150917_JD,180.0
20150917_JM,60.0
20150917_L,1050.0
20150917_M,-130.0
20150917_MA,-430.0
20150917_NI,-2170.0
20150917_OI,-3360.0
20150917_PP,7895.0
20150917_RB,-3580.0
20150917_RM,-770.0
20150917_RU,-1850.0
20150917_SR,-2740.0
20150917_TA,-2350.0
20150917_YY,20.0
20150917_ZC,-20.0
20150917_ZN,3225.0
20150917_p,320.0
20150918_A,6320.0
20150918_AG,-1950.0
20150918_AL,-3725.0
20150918_AU,1100.0
20150918_BU,400.0
20150918_C,6670.0
20150918_CF,8925.0
20150918_CS,-1010.0
20150918_CU,-1100.0
20150918_FG,-1980.0
20150918_HC,-120.0
20150918_I,400.0
20150918_J,-2100.0
20150918_JD,500.0
20150918_JM,-60.0
20150918_L,6100.0
20150918_M,3940.0
20150918_MA,-2730.0
20150918_NI,2424.0
20150918_OI,5200.0
20150918_PP,-380.0
20150918_RB,440.0
20150918_RM,4570.0
20150918_RU,9400.0
20150918_SR,-900.0
20150918_TA,1570.0
20150918_YY,7940.0
20150918_ZC,-200.0
20150918_ZN,22050.0
20150918_p,1680.0
20150921_A,-910.0
20150921_AG,1770.0
20150921_AL,175.0
20150921_AU,-449.99
20150921_BU,-360.0
20150921_C,-90.0
20150921_CF,-1925.0
20150921_CS,3580.0
20150921_CU,-3400.0
20150921_FG,-1040.0
20150921_HC,2100.0
20150921_I,-1450.0
20150921_J,-1200.0
20150921_JD,2675.0
20150921_JM,1350.0
20150921_L,-2875.0
20150921_M,-1970.0
20150921_MA,-2380.0
20150921_NI,-6974.0
20150921_OI,-400.0
20150921_PP,-1815.0
20150921_RB,2420.0
20150921_RM,-3100.0
20150921_RU,-9700.0
20150921_SR,-1330.0
20150921_TA,-1950.0
20150921_YY,-2900.0
20150921_ZC,1520.0
20150921_ZN,10900.0
20150921_p,-3060.0
20150922_A,1690.0
20150922_AG,-11055.0
20150922_AL,2500.0
20150922_AU,-1600.0
20150922_BU,60.0
20150922_C,640.0
20150922_CF,-1400.0
20150922_CS,2580.0
20150922_CU,58000.0
20150922_FG,2740.0
20150922_HC,790.0
20150922_I,3200.0
20150922_J,13300.0
20150922_JD,1995.0
20150922_JM,-3060.0
20150922_L,-2025.0
20150922_M,740.0
20150922_MA,2310.0
20150922_NI,1726.0
20150922_OI,1360.0
20150922_PP,485.0
